customer_id,first_name,last_name,phone_number,email,city,plan_type
8544,Falguni,More,9605019832,ati89@example.net,Hyderabad,POSTPAID
8545,Falak,Shankar,9655538514,ekalinga49@example.net,Delhi,POSTPAID
8546,Diya,Narayanan,9979646784,dugardarpan@example.com,Bengaluru,POSTPAID
8547,Anya,Chad,9759468457,jvarghese@example.com,Delhi,POSTPAID
8548,Teerth,Kapur,9823791290,matthewahluwalia@example.com,Mumbai,PREPAID
8549,Urvashi,Gour,9151626195,eiravatiapte@example.net,Mumbai,PREPAID
8550,Kalpit,Solanki,9286035933,misranisha@example.com,Delhi,PREPAID
8551,Gautami,Baral,9859477893,yvirk@example.com,Hyderabad,PREPAID
8552,Maanav,Gandhi,9860819423,dbrahmbhatt@example.net,Chennai,PREPAID
8553,Ayush,Palan,9123282281,virkmaanas@example.net,Pune,POSTPAID
8554,Waida,Bhandari,9943793897,bhattdarika@example.com,Bengaluru,PREPAID
8555,Adweta,Iyer,9881861791,mdave@example.net,Mumbai,POSTPAID
8556,Ikbal,Panchal,9205392973,ekanijohal@example.net,Chennai,PREPAID
8557,Benjamin,Khurana,9641523065,henry17@example.com,Chennai,PREPAID
8558,Aadi,Brahmbhatt,9743250306,upmabava@example.com,Chennai,PREPAID
8559,Dayita,Pradhan,9766610225,aarnav35@example.org,Bengaluru,POSTPAID
8560,Yashawini,Kade,9910618321,azaannazareth@example.net,Bengaluru,POSTPAID
8561,Chaitaly,Radhakrishnan,9857300878,balendrathaker@example.net,Chennai,POSTPAID
8562,Atharv,Yogi,9685404979,bakhshi41@example.org,Delhi,POSTPAID
8563,Dhriti,Kalita,9371245655,abhimanyubuch@example.org,Chennai,PREPAID
8564,Panini,Chahal,9204983083,lajitasaha@example.org,Mumbai,PREPAID
8565,Dayamai,Chowdhury,9669368758,oshakari@example.net,Delhi,PREPAID
8566,Matthew,Srinivasan,9460890468,kiaan98@example.net,Delhi,POSTPAID
8567,Eiravati,Mistry,9726996773,laksh88@example.net,Bengaluru,POSTPAID
8568,Bahadurjit,Sunder,9696781006,anushasahni@example.org,Delhi,POSTPAID
8569,Chaitanya,Natarajan,9524774523,abeershah@example.org,Bengaluru,PREPAID
8570,Libni,Dayal,9781301237,xchoudhry@example.net,Pune,POSTPAID
8571,Ekaraj,Mane,9127992205,raghavanpooja@example.com,Hyderabad,POSTPAID
8572,Gaurangi,Aurora,9658961209,veerkarpe@example.com,Pune,POSTPAID
8573,Madhavi,Rege,9719243814,rcontractor@example.net,Hyderabad,POSTPAID
8574,Janya,Dhar,9300719373,narangalka@example.org,Chennai,POSTPAID
8575,Charvi,Balan,9581171516,viswanathankrish@example.org,Bengaluru,PREPAID
8576,Girindra,Sankar,9903701732,mitallakshit@example.net,Delhi,POSTPAID
8577,Vansha,Pandit,9807329932,uom@example.net,Mumbai,PREPAID
8578,Anamika,Gara,9584706436,issacchatresh@example.org,Chennai,PREPAID
8579,Eta,Batta,9308277750,ikurian@example.org,Pune,PREPAID
8580,Tarak,Natt,9650949455,chameli74@example.net,Bengaluru,POSTPAID
8581,Kalpit,Garde,9568346711,sanghvizarna@example.net,Hyderabad,POSTPAID
8582,Hredhaan,Nori,9226696786,shankerabeer@example.com,Delhi,POSTPAID
8583,Gautam,Saini,9972109617,galaamrita@example.com,Pune,PREPAID
8584,Nirja,Bhavsar,9684746005,gom@example.net,Delhi,PREPAID
8585,Osha,Garde,9108094144,mohinigoel@example.net,Chennai,POSTPAID
8586,Yatin,Pillai,9695961852,jairajkala@example.org,Chennai,POSTPAID
8587,Ekavir,Gupta,9793747651,yastikapur@example.net,Chennai,POSTPAID
8588,Mahika,Mitra,9280254942,lmangal@example.net,Mumbai,PREPAID
8589,Tamanna,Nadkarni,9646413381,vansha73@example.net,Chennai,PREPAID
8590,Udant,Aggarwal,9613944454,niteshbarman@example.net,Mumbai,POSTPAID
8591,Chatura,Kale,9318824440,yadavryan@example.com,Pune,PREPAID
8592,Upkaar,Shroff,9657913568,goswamigaurangi@example.com,Hyderabad,POSTPAID
8593,Diya,Lata,9834067665,gardechakradhar@example.org,Pune,POSTPAID
8594,Samar,Kakar,9399586036,bakhshi50@example.org,Chennai,POSTPAID
8595,Aarav,Kannan,9564766998,pranav36@example.org,Bengaluru,POSTPAID
8596,Waida,Murty,9490915013,baradmason@example.net,Hyderabad,POSTPAID
8597,Yatin,Amble,9357475779,yashawinichandra@example.com,Bengaluru,PREPAID
8598,Leela,Dalal,9333094050,suraeesha@example.org,Chennai,POSTPAID
8599,Kai,Cheema,9867849774,gautami51@example.net,Delhi,PREPAID
8600,Joshua,Kale,9504620540,banjeetlall@example.net,Bengaluru,PREPAID
8601,Gauri,Sachdev,9732134354,dganesan@example.com,Pune,POSTPAID
8602,Sachi,Datta,9249903953,yagnesh23@example.com,Chennai,POSTPAID
8603,Kai,Jani,9301856287,chanakya62@example.org,Chennai,PREPAID
8604,Charles,Aurora,9101446332,rghosh@example.net,Hyderabad,POSTPAID
8605,Aarini,Vora,9406896762,hitesh41@example.org,Bengaluru,POSTPAID
8606,Hemani,Arya,9601896153,paubalveer@example.com,Delhi,POSTPAID
8607,Faqid,Gill,9101296870,divyaray@example.org,Bengaluru,PREPAID
8608,Azaan,Ray,9675673236,dharodika@example.org,Mumbai,PREPAID
8609,Gabriel,Bera,9609174246,jagat08@example.com,Mumbai,POSTPAID
8610,Ranveer,Chand,9666838847,urattan@example.org,Chennai,POSTPAID
8611,Oni,Raju,9301229565,darshbadami@example.org,Pune,POSTPAID
8612,Siddharth,Reddy,9416365939,benjaminmitter@example.com,Mumbai,POSTPAID
8613,Oscar,Venkataraman,9666317137,oeshipingle@example.net,Delhi,PREPAID
8614,Nachiket,Shah,9699437194,yashodatiwari@example.com,Chennai,PREPAID
8615,Liam,Issac,9703561141,aadhya53@example.org,Mumbai,POSTPAID
8616,Meghana,Shankar,9818187881,zanand@example.org,Chennai,POSTPAID
8617,Pallavi,Narasimhan,9904398161,dassnikita@example.org,Mumbai,PREPAID
8618,Lucky,Khare,9539628066,vrindadhar@example.org,Mumbai,POSTPAID
8619,Hardik,Gokhale,9869504682,takmadhav@example.com,Hyderabad,PREPAID
8620,Viraj,Parmer,9313066225,cmenon@example.net,Pune,POSTPAID
8621,Sudiksha,Sami,9593699457,pallatimothy@example.org,Chennai,PREPAID
8622,Bhavika,Thaker,9165789957,arjunmohanty@example.com,Bengaluru,PREPAID
8623,Daniel,Balan,9518034792,yashasvi05@example.org,Mumbai,PREPAID
8624,Gautam,Hari,9470099624,chaturarama@example.org,Hyderabad,PREPAID
8625,Nicholas,Shah,9682172988,indrajit45@example.net,Mumbai,PREPAID
8626,Harrison,Hora,9572734930,ianand@example.net,Chennai,POSTPAID
8627,Om,Gopal,9940213507,orinder01@example.org,Delhi,POSTPAID
8628,Waida,Srinivasan,9218238994,nimrat43@example.net,Hyderabad,PREPAID
8629,Shivani,Golla,9665643179,hitesh78@example.com,Hyderabad,POSTPAID
8630,Krishna,Singhal,9795506621,tanveerchoudhury@example.com,Pune,PREPAID
8631,Oeshi,Dutt,9730210164,calebluthra@example.net,Chennai,PREPAID
8632,Samar,Date,9703668057,jkrish@example.net,Hyderabad,PREPAID
8633,Pavani,Amble,9883582755,dalianiharika@example.org,Bengaluru,PREPAID
8634,Balveer,Hari,9402430979,henrysampath@example.net,Pune,PREPAID
8635,Leela,Prashad,9994886770,vivaan69@example.org,Chennai,PREPAID
8636,Jhalak,Batra,9598667084,behlzaid@example.net,Delhi,PREPAID
8637,Fiyaz,Batra,9975142880,aahana23@example.com,Mumbai,POSTPAID
8638,Manthan,Dara,9663018276,varughesechameli@example.net,Bengaluru,POSTPAID
8639,Mekhala,Wable,9507094658,fsaini@example.org,Bengaluru,POSTPAID
8640,Prisha,Bhatt,9911855160,omisha42@example.org,Delhi,PREPAID
8641,Vincent,Batra,9432508044,vrindasandal@example.com,Bengaluru,PREPAID
8642,Aditya,Goyal,9554645038,raosamaksh@example.org,Mumbai,PREPAID
8643,Patrick,Zacharia,9488124082,eiravati76@example.org,Chennai,PREPAID
8644,Bina,Parekh,9903696909,dayamai17@example.com,Mumbai,PREPAID
8645,Pranav,Dube,9804798133,drajagopalan@example.net,Chennai,PREPAID
8646,Oscar,Bhatnagar,9490329938,anthonygolla@example.com,Mumbai,PREPAID
8647,Joshua,Sen,9516697912,sidhuekalinga@example.com,Delhi,PREPAID
8648,Ranbir,Bhatt,9771876903,dsodhi@example.com,Bengaluru,POSTPAID
8649,Gaurang,Sekhon,9276528734,harishzachariah@example.org,Bengaluru,POSTPAID
8650,Saksham,Dani,9512439198,waglezinal@example.com,Pune,POSTPAID
8651,Madhavi,Bains,9847025125,ndugal@example.net,Bengaluru,POSTPAID
8652,Turvi,Bhalla,9350799635,hegdeomya@example.com,Mumbai,PREPAID
8653,Upasna,Talwar,9116708997,gautami48@example.net,Bengaluru,PREPAID
8654,Tamanna,Soni,9640291476,kundabrinda@example.org,Mumbai,PREPAID
8655,Harinakshi,Modi,9624542643,khuranakai@example.net,Pune,POSTPAID
8656,Robert,Tailor,9187196967,chandranbuch@example.com,Chennai,PREPAID
8657,Azad,Krish,9630191042,kverma@example.org,Hyderabad,PREPAID
8658,Peter,Savant,9767187198,xalak34@example.net,Mumbai,PREPAID
8659,Gaurang,Swamy,9622450739,swamylajita@example.net,Delhi,PREPAID
8660,Oeshi,Biswas,9938713702,charvibasu@example.com,Pune,PREPAID
8661,Eiravati,Chopra,9699292982,rdada@example.org,Mumbai,POSTPAID
8662,Priya,Walia,9656710376,kamaladatta@example.com,Chennai,PREPAID
8663,Ayush,Khare,9205300024,ddube@example.net,Hyderabad,PREPAID
8664,Vasudha,Nadig,9243688717,esinghal@example.org,Delhi,POSTPAID
8665,Girik,Sundaram,9666540782,anamika10@example.net,Chennai,PREPAID
8666,Wyatt,Prasad,9385849789,saanvi01@example.com,Bengaluru,POSTPAID
8667,Samar,Ravi,9238410661,nidrabehl@example.org,Hyderabad,POSTPAID
8668,Triya,Narang,9323812307,shroffsneha@example.com,Delhi,PREPAID
8669,Yuvraj,Natarajan,9783401619,ayaanraju@example.com,Delhi,POSTPAID
8670,Adya,Panchal,9139361971,hsrinivasan@example.com,Mumbai,POSTPAID
8671,Panini,Sule,9873392976,chadwarjas@example.net,Chennai,PREPAID
8672,Ekiya,Sood,9760983876,vigkevin@example.com,Chennai,PREPAID
8673,Kritika,Chakraborty,9685830664,jairaj65@example.net,Chennai,POSTPAID
8674,Bhanumati,Solanki,9433369194,ubakshi@example.com,Mumbai,POSTPAID
8675,Turvi,Konda,9491908273,girishbali@example.org,Hyderabad,POSTPAID
8676,Abha,Sachar,9327956036,upadhrititak@example.com,Chennai,POSTPAID
8677,Elijah,Nath,9673510107,lekha11@example.org,Pune,PREPAID
8678,Aarini,Date,9553271014,adwetaarya@example.org,Bengaluru,POSTPAID
8679,Yug,Dhawan,9787680065,nirjatata@example.org,Hyderabad,PREPAID
8680,Karan,Thakur,9849841309,christopherbalay@example.com,Hyderabad,PREPAID
8681,Anita,Datta,9449769795,zaitrajani@example.com,Bengaluru,PREPAID
8682,Om,Ravel,9952840652,kiaan77@example.net,Bengaluru,PREPAID
8683,Vanya,Loyal,9521431722,radha94@example.net,Pune,POSTPAID
8684,Falan,Sood,9310304649,krishna43@example.com,Delhi,POSTPAID
8685,Shaurya,Dalal,9486115774,kchanda@example.org,Bengaluru,PREPAID
8686,Lakshit,Venkatesh,9561943039,parth50@example.net,Hyderabad,PREPAID
8687,Nakul,Dora,9352764760,krisha79@example.net,Chennai,PREPAID
8688,Ojas,Lal,9945241963,shenoyfalan@example.com,Bengaluru,POSTPAID
8689,Ikshita,Kala,9776778148,kantbarkha@example.com,Mumbai,PREPAID
8690,Jonathan,Solanki,9302937813,jbalay@example.org,Chennai,POSTPAID
8691,Vedant,Wable,9791945572,daliaelijah@example.com,Pune,POSTPAID
8692,Veer,Bassi,9868798276,zsodhi@example.org,Hyderabad,POSTPAID
8693,Anjali,Kamdar,9602087235,dramakrishnan@example.com,Bengaluru,POSTPAID
8694,Udant,Bhargava,9910591831,shauryaanne@example.com,Pune,PREPAID
8695,Ekantika,Narasimhan,9121323085,waida13@example.com,Hyderabad,PREPAID
8696,Zayyan,Butala,9510044734,egopal@example.com,Mumbai,POSTPAID
8697,Gaurang,Chaudry,9837285288,oniandra@example.net,Mumbai,PREPAID
8698,Harini,Raman,9261197795,gaurangidhar@example.org,Chennai,PREPAID
8699,Lakshmi,Mannan,9523175315,chaudhariabha@example.org,Bengaluru,POSTPAID
8700,Daksh,Gandhi,9651060503,goswamiyashvi@example.com,Bengaluru,PREPAID
8701,Yagnesh,Devan,9874264765,ypathak@example.net,Pune,POSTPAID
8702,Charan,Som,9219386126,uprabhakar@example.org,Bengaluru,POSTPAID
8703,Zayan,Sunder,9137652254,ekbalbhardwaj@example.net,Hyderabad,POSTPAID
8704,Brinda,Bala,9857410107,suriqushi@example.net,Hyderabad,POSTPAID
8705,Madhav,Acharya,9449933949,obawa@example.com,Pune,POSTPAID
8706,Chandani,Narayanan,9787021992,chadahema@example.net,Hyderabad,POSTPAID
8707,Janaki,Dara,9838210870,faras18@example.net,Delhi,POSTPAID
8708,Chaitanya,Goda,9968247355,sdivan@example.org,Hyderabad,POSTPAID
8709,Garima,Tata,9368090383,ksagar@example.net,Chennai,PREPAID
8710,Priya,Shroff,9846302486,hamsini51@example.com,Bengaluru,PREPAID
8711,Lekha,Konda,9244819466,wishivarkey@example.net,Delhi,PREPAID
8712,Gaurika,Vyas,9851901870,reddylakshmi@example.org,Hyderabad,PREPAID
8713,Dayamai,Atwal,9916180073,charjoshua@example.org,Delhi,POSTPAID
8714,Yashvi,Agarwal,9386059084,agastyakuruvilla@example.com,Chennai,POSTPAID
8715,Pushti,Yohannan,9344962897,sharafnathaniel@example.com,Pune,PREPAID
8716,Orinder,Gupta,9106737112,matthewghose@example.com,Mumbai,POSTPAID
8717,Kashvi,Murthy,9277931614,gunbirtoor@example.net,Hyderabad,PREPAID
8718,Charvi,Dube,9502846167,kavyarajagopalan@example.net,Chennai,PREPAID
8719,Kamya,Char,9119039833,nakshbawa@example.net,Mumbai,PREPAID
8720,Ubika,Ravel,9905973068,karan11@example.org,Bengaluru,PREPAID
8721,Balvan,Edwin,9928942548,dakshesh09@example.com,Bengaluru,POSTPAID
8722,Farhan,De,9775238097,atharvjoshi@example.org,Mumbai,PREPAID
8723,Charles,Varughese,9829158331,hemangpal@example.com,Bengaluru,POSTPAID
8724,Yuvraj,Sinha,9547120260,bhavnanarayanan@example.com,Bengaluru,POSTPAID
8725,Indali,Dasgupta,9581789104,teerth68@example.org,Mumbai,PREPAID
8726,Maya,Modi,9401725020,zdora@example.net,Chennai,POSTPAID
8727,Imaran,Nazareth,9716979431,savanttriya@example.net,Hyderabad,PREPAID
8728,Naveen,Gala,9682775561,jananirajagopal@example.net,Mumbai,POSTPAID
8729,Wahab,Choudhury,9982397801,jeremiah91@example.org,Delhi,POSTPAID
8730,Om,Tak,9889196297,qtak@example.com,Pune,POSTPAID
8731,Ekbal,Pant,9507553557,jeetsehgal@example.net,Chennai,POSTPAID
8732,Sarthak,Bhargava,9896833318,somanbrijesh@example.com,Pune,PREPAID
8733,Thomas,Dass,9155397316,gayathrisunder@example.com,Pune,POSTPAID
8734,Eiravati,Issac,9591722147,ranbir54@example.net,Chennai,POSTPAID
8735,Ubika,Shere,9489373295,omkaar43@example.com,Hyderabad,POSTPAID
8736,Ekalinga,Saran,9921992199,chandanibiswas@example.com,Delhi,PREPAID
8737,Jagdish,Sharaf,9437851756,nmandal@example.net,Bengaluru,POSTPAID
8738,Kavya,Deshpande,9971674200,bhavya23@example.org,Chennai,PREPAID
8739,Girish,Pillay,9708162854,patlasanaya@example.com,Delhi,PREPAID
8740,Simon,Bansal,9194456065,frado43@example.net,Bengaluru,PREPAID
8741,Chasmum,Singhal,9277909059,unni84@example.net,Hyderabad,POSTPAID
8742,Ekaraj,Badal,9795550633,kakarbimala@example.org,Pune,PREPAID
8743,Jacob,Raval,9147677300,avi93@example.net,Chennai,POSTPAID
8744,Eta,Sridhar,9555402604,aben@example.net,Hyderabad,PREPAID
8745,Triveni,Randhawa,9796737057,qkapoor@example.com,Hyderabad,POSTPAID
8746,Oeshi,Pillai,9474928130,taranakul@example.org,Delhi,POSTPAID
8747,Alexander,Acharya,9227771222,vwalia@example.com,Hyderabad,PREPAID
8748,Henry,Subramanian,9759947953,rudra88@example.org,Hyderabad,PREPAID
8749,Tanay,Bir,9782229245,waidajohal@example.org,Chennai,PREPAID
8750,Fitan,Mishra,9888333553,ychoudhry@example.org,Bengaluru,POSTPAID
8751,Chakrika,Thaman,9962602863,rgole@example.org,Delhi,PREPAID
8752,Jackson,Dada,9710034613,akshaypai@example.net,Pune,PREPAID
8753,Daksh,Garg,9137215447,naiduquincy@example.org,Pune,POSTPAID
8754,Pavani,Mutti,9567452599,ykannan@example.net,Pune,PREPAID
8755,Balvan,Puri,9274892612,takbimala@example.org,Hyderabad,POSTPAID
8756,Anjali,Gade,9148369955,krishnaunni@example.com,Mumbai,POSTPAID
8757,Max,Maharaj,9635100106,anjalimemon@example.com,Delhi,PREPAID
8758,Bina,Deshpande,9818553362,cchaudhuri@example.com,Pune,POSTPAID
8759,Chandran,Chaudry,9550779231,jagvi50@example.net,Mumbai,POSTPAID
8760,Ikbal,Golla,9964357800,kyogi@example.net,Mumbai,PREPAID
8761,Advay,Nair,9814085742,darshsaini@example.net,Delhi,PREPAID
8762,Pratyush,Anne,9248339247,janand@example.org,Chennai,PREPAID
8763,Harshil,Gour,9220060181,ynori@example.net,Pune,PREPAID
8764,Isha,Shan,9831844108,rudrabalakrishnan@example.com,Pune,POSTPAID
8765,Jasmit,Cheema,9762060834,ishanikibe@example.org,Delhi,POSTPAID
8766,Christopher,Tripathi,9592181435,dashadvika@example.com,Mumbai,POSTPAID
8767,Yasti,Kade,9536321664,amukherjee@example.org,Pune,PREPAID
8768,Yug,Bhatt,9173155768,liam73@example.com,Bengaluru,PREPAID
8769,Yauvani,Naik,9302839965,walicharan@example.net,Hyderabad,POSTPAID
8770,Falguni,Parekh,9124407763,doak@example.net,Chennai,POSTPAID
8771,Chandran,Narayan,9127511719,upadhriti11@example.org,Bengaluru,POSTPAID
8772,Karan,Bhavsar,9720209525,farhan25@example.com,Hyderabad,PREPAID
8773,Damyanti,Mane,9361253481,adwetamangal@example.net,Chennai,PREPAID
8774,Gaurang,Parikh,9990978006,jainayar@example.com,Mumbai,PREPAID
8775,Naksh,Acharya,9415097028,karpezayyan@example.net,Hyderabad,POSTPAID
8776,Nitesh,Kunda,9715512636,bandiabhiram@example.org,Hyderabad,POSTPAID
8777,Yachana,Lad,9535659196,mram@example.org,Mumbai,PREPAID
8778,Fariq,Sarma,9991416824,hemani42@example.org,Delhi,POSTPAID
8779,Gagan,Rajagopal,9770818964,abhiramsridhar@example.net,Delhi,PREPAID
8780,Elijah,Padmanabhan,9484426193,ybora@example.org,Chennai,POSTPAID
8781,Matthew,Khosla,9424384282,golejasmit@example.org,Bengaluru,PREPAID
8782,Qasim,Ram,9715019495,wkar@example.net,Delhi,PREPAID
8783,Bhavani,Bera,9941808800,cmurthy@example.org,Bengaluru,POSTPAID
8784,Aachal,Char,9941996049,dayita51@example.net,Pune,PREPAID
8785,Vaishnavi,Shroff,9243075932,yauvani64@example.net,Bengaluru,PREPAID
8786,Irya,Sachar,9175449815,vamakshi24@example.org,Hyderabad,PREPAID
8787,Siddharth,Divan,9342013572,hprabhu@example.net,Pune,POSTPAID
8788,Tejas,More,9364072024,fiyazpai@example.org,Mumbai,POSTPAID
8789,Nikita,Roy,9441863922,ikumer@example.org,Hyderabad,PREPAID
8790,Chatresh,Bath,9714785605,wriddhishsunder@example.net,Chennai,POSTPAID
8791,Tanish,Pillay,9825139016,omjanaki@example.org,Hyderabad,PREPAID
8792,Bishakha,Bumb,9980700491,xsankaran@example.org,Hyderabad,POSTPAID
8793,Laksh,Ganesh,9882824414,nathnachiket@example.net,Chennai,PREPAID
8794,Balendra,Mannan,9466189068,anandgaurika@example.org,Delhi,PREPAID
8795,Victor,Lala,9801971282,rushil10@example.com,Pune,POSTPAID
8796,Sai,Parsa,9501240069,amannan@example.org,Chennai,PREPAID
8797,Kiaan,Nagarajan,9965881802,ayushmanmahajan@example.org,Pune,POSTPAID
8798,Reva,Garg,9918537272,fkapadia@example.org,Hyderabad,PREPAID
8799,Avni,Gour,9388866795,praneelkanda@example.net,Pune,POSTPAID
8800,Ria,Shenoy,9270438229,zansi03@example.net,Hyderabad,POSTPAID
8801,Advay,Deol,9969257900,pushtiminhas@example.org,Delhi,POSTPAID
8802,Vinaya,Chauhan,9594347628,mittalkevin@example.com,Pune,POSTPAID
8803,Saumya,Mani,9765418644,ravianika@example.net,Delhi,PREPAID
8804,Balvan,Chanda,9892312575,patlamaya@example.com,Hyderabad,PREPAID
8805,Watika,Ray,9166902084,uvarty@example.com,Chennai,POSTPAID
8806,Jairaj,Sankaran,9626746305,brijeshmahajan@example.org,Hyderabad,PREPAID
8807,Amaira,Sekhon,9116197937,ekanta39@example.org,Pune,POSTPAID
8808,Rishi,Guha,9584933255,avnikamdar@example.net,Mumbai,POSTPAID
8809,Tanish,Muni,9827783163,tanmayi94@example.com,Hyderabad,PREPAID
8810,Ekalinga,Lalla,9681788181,kritikadani@example.org,Hyderabad,POSTPAID
8811,Max,Kala,9536366958,savantlakshmi@example.org,Mumbai,PREPAID
8812,Lila,Bal,9668461763,ronithswamy@example.net,Mumbai,PREPAID
8813,Prisha,Ramaswamy,9273424455,walidiya@example.net,Delhi,POSTPAID
8814,Viraj,Bora,9886561403,senpranav@example.org,Chennai,PREPAID
8815,Tanvi,Master,9899513146,qkarpe@example.org,Delhi,PREPAID
8816,Rayaan,Prakash,9962534033,mittaljhalak@example.com,Hyderabad,POSTPAID
8817,Anthony,Taneja,9468316402,pahal14@example.net,Bengaluru,POSTPAID
8818,Elijah,Sastry,9947441930,vsidhu@example.org,Chennai,POSTPAID
8819,Ranveer,Brar,9359590230,pahal66@example.com,Hyderabad,PREPAID
8820,Ekani,Radhakrishnan,9647850546,yash66@example.org,Hyderabad,POSTPAID
8821,Sneha,Venkataraman,9416224042,kamdarkavya@example.org,Hyderabad,POSTPAID
8822,Vrishti,Arora,9994729676,kevinborah@example.org,Pune,PREPAID
8823,Imaran,Tandon,9531189214,sankaranjagrati@example.com,Chennai,POSTPAID
8824,Rachita,Sidhu,9763485259,ubika37@example.com,Hyderabad,POSTPAID
8825,Vivaan,Rajan,9472399727,bdatta@example.net,Bengaluru,PREPAID
8826,Yamini,Sarma,9734243003,lakshmisuri@example.org,Pune,PREPAID
8827,Rajeshri,Choudhry,9386744270,patrick92@example.com,Mumbai,POSTPAID
8828,Lajita,Dani,9176285447,vdatta@example.com,Hyderabad,POSTPAID
8829,Prisha,Sha,9901935571,ekavir85@example.org,Mumbai,POSTPAID
8830,Shivansh,Mistry,9672697586,vrindaravi@example.org,Delhi,PREPAID
8831,Logan,Vaidya,9103916108,dhruv84@example.org,Chennai,POSTPAID
8832,Victor,Pai,9817483185,pushtipai@example.org,Bengaluru,PREPAID
8833,Dominic,Pandit,9182723587,amarakata@example.com,Pune,PREPAID
8834,Yochana,Ramesh,9285939262,rauwazir@example.com,Pune,PREPAID
8835,Timothy,Ganesan,9739961806,elijah24@example.com,Bengaluru,PREPAID
8836,Zansi,Khurana,9354621037,basuhemangini@example.net,Bengaluru,PREPAID
8837,Yachana,Barad,9750285979,krishnamurthyucchal@example.net,Bengaluru,POSTPAID
8838,Ekapad,Cherian,9913206305,krishbhavya@example.com,Mumbai,POSTPAID
8839,Ekta,Shetty,9458054316,niteshnadig@example.org,Bengaluru,POSTPAID
8840,Falak,Parikh,9480144630,aryan22@example.org,Pune,PREPAID
8841,Yashodhara,Chahal,9663194734,pallcharan@example.net,Pune,POSTPAID
8842,Jackson,Doctor,9818587082,dmisra@example.org,Bengaluru,POSTPAID
8843,Zansi,Bajaj,9944125870,jeetchand@example.org,Hyderabad,PREPAID
8844,Nitesh,Randhawa,9911617834,qadim18@example.com,Hyderabad,PREPAID
8845,Warda,Menon,9322392594,upadhriti09@example.org,Bengaluru,PREPAID
8846,Dayita,Comar,9949265004,kbassi@example.net,Delhi,PREPAID
8847,Yauvani,Varghese,9934919550,frederick41@example.net,Pune,POSTPAID
8848,Neha,Sibal,9659964295,kamya59@example.net,Chennai,PREPAID
8849,Rajeshri,Singh,9440023360,deviishani@example.com,Bengaluru,POSTPAID
8850,Vedhika,Nagarajan,9945066777,ganesanbishakha@example.org,Bengaluru,POSTPAID
8851,Nathaniel,Madan,9505473993,acharyayachana@example.net,Pune,POSTPAID
8852,Gavin,Kata,9954285469,lohit74@example.org,Bengaluru,POSTPAID
8853,Jeevika,Suresh,9714205774,omya82@example.org,Chennai,POSTPAID
8854,Triya,Nadkarni,9848372615,ekta54@example.net,Pune,PREPAID
8855,Charvi,Wadhwa,9425794728,usachar@example.org,Mumbai,POSTPAID
8856,Bimala,Pradhan,9731265778,reva73@example.org,Chennai,PREPAID
8857,Januja,Pingle,9287997026,harrison41@example.com,Hyderabad,POSTPAID
8858,Advaith,Kaur,9368754960,dhritisrinivasan@example.org,Mumbai,POSTPAID
8859,Chameli,Gopal,9619678073,ekaviragrawal@example.org,Bengaluru,POSTPAID
8860,Sarthak,Shenoy,9220025040,fiyazrout@example.net,Hyderabad,PREPAID
8861,Eshana,Soman,9407925494,balaekapad@example.org,Chennai,PREPAID
8862,Samesh,Narasimhan,9892272291,ethanraghavan@example.net,Mumbai,PREPAID
8863,Laksh,Devan,9418441109,vermasarthak@example.org,Hyderabad,POSTPAID
8864,Panini,Singhal,9745257458,qsura@example.com,Pune,PREPAID
8865,Lohit,Deep,9101056384,urvashi20@example.com,Chennai,PREPAID
8866,Charita,Loke,9811801706,ohora@example.com,Chennai,PREPAID
8867,Harinakshi,Agate,9423552415,qbatta@example.com,Pune,PREPAID
8868,Urvi,Aurora,9138488130,ikshitasidhu@example.com,Chennai,POSTPAID
8869,Anusha,Acharya,9705180378,zayyanparmar@example.net,Mumbai,PREPAID
8870,Advika,Dalal,9688345571,balasubramaniancharita@example.org,Chennai,POSTPAID
8871,Isaac,D’Alia,9971435375,jalsa91@example.org,Hyderabad,PREPAID
8872,Dipta,Dhawan,9751780829,nsastry@example.net,Chennai,PREPAID
8873,Vihaan,Dubey,9426761864,isaiahdevi@example.org,Hyderabad,PREPAID
8874,Kala,Char,9208036504,anmol74@example.org,Delhi,PREPAID
8875,Gayathri,Keer,9612494144,oluthra@example.net,Mumbai,POSTPAID
8876,Ojasvi,Sawhney,9838619437,ojasvi21@example.org,Delhi,PREPAID
8877,Turvi,Nazareth,9222047144,rakshatella@example.com,Bengaluru,POSTPAID
8878,Ikbal,Mangat,9580300057,krishakhanna@example.org,Chennai,POSTPAID
8879,Chanchal,Sengupta,9524802563,contractoromya@example.net,Hyderabad,POSTPAID
8880,Shravya,Bahri,9304682250,omisha35@example.net,Hyderabad,PREPAID
8881,Meera,Kibe,9121017324,meeracomar@example.net,Mumbai,POSTPAID
8882,Praneel,Toor,9532239207,khuranalibni@example.com,Pune,PREPAID
8883,Januja,Chacko,9343325643,reyanshnatt@example.org,Pune,PREPAID
8884,Yuvraj,Bhatia,9301015863,hardik09@example.com,Hyderabad,POSTPAID
8885,Jeevika,Kalla,9618383578,zashilwali@example.org,Delhi,POSTPAID
8886,Charita,Pingle,9848378237,ohari@example.net,Bengaluru,POSTPAID
8887,Manan,Raman,9682385945,rajaadvay@example.org,Pune,PREPAID
8888,Ayaan,Boase,9130959379,chakradhar96@example.org,Delhi,PREPAID
